time,Drone_x,Drone_y,Drone_z,Drone_lat,Drone_lon,Drone_alt,Drone_vx,Drone_vy,Drone_vz,F18_x,F18_y,F18_z,F18_lat,F18_lon,F18_alt,F18_vx,F18_vy,F18_vz
2.1999999999999966,6379637.0,-1912.0000000000002,3000.0,0.027124658911779058,-0.017171749293732413,1500.9966385317966,0.0,40.0,0.0,6379366.934590044,-1815.8360174491304,276.2537285591384,0.002497869371334564,-0.01630878711706532,1230.1990434583277,14.397517854986727,84.35655259720903,126.54169203016573,6379382.1280618785,-1744.864020719018,490.8531484762017,0.004438253608910312,-0.015671320468266442,1245.3856973834336,27.31564489032613,125.21336225015055,365.8037165777135
2.2499999999999956,6379637.0,-1910.0000000000002,3000.0,0.02712465891434342,-0.01715378721395514,1500.9960394380614,0.0,40.0,0.0,6379367.655026419,-1811.617603029651,282.58169690835547,0.002555086185264274,-0.016270897927187927,1230.918559493497,14.419937791425106,84.38001673376112,126.5770308134765,6379383.496316729,-1738.635114123957,509.2727200231856,0.004604800859041824,-0.015615372824604741,1246.7537051038817,27.414345048304092,123.94016401552173,370.96931614036663
2.2999999999999945,6379637.0,-1908.0000000000002,3000.0,0.027124658916905096,-0.017135825134174488,1500.9954409720376,0.0,40.0,0.0,6379368.376583882,-1807.3980165204052,288.9114305282367,0.00261231894720306,-0.01623299821597309,1231.6392054753378,14.442361356122316,84.40343619129257,126.61230286187373,6379384.869478123,-1732.470292030072,527.9490946278296,0.004773670024560848,-0.015560000761163113,1248.1267177863047,27.511921395639206,122.65002816198003,376.0758140434067
2.3499999999999934,6379637.0,-1906.0000000000002,3000.0,0.027124658919464095,-0.017117863054390475,1500.994843132794,0.0,40.0,0.0,6379369.099231953,-1803.1772734178721,295.2429061457883,0.00266956744669484,-0.016195088122702105,1232.3609509319067,14.463562059615445,84.42628088052398,126.64671134073677,6379386.247492186,-1726.3703945461132,546.87931365611,0.004944834351894405,-0.01550521182317649,1249.5046836109832,27.608466969510832,121.3432250777809,381.1230727538621
2.3999999999999924,6379637.0,-1904.0000000000002,3000.0,0.027124658922020404,-0.017099900974603094,1500.9942459203303,0.0,40.0,0.0,6379369.822940141,-1798.9553891351454,301.5761006126014,0.0027268314744112046,-0.016157167785906604,1233.0837653856725,14.484766001141995,84.44908340223223,126.6810568371269,6379387.630309742,-1720.3362483439744,566.0604122676741,0.005118267031366798,-0.015451013435175725,1250.8875554520637,27.704076507862,120.02002177525885,386.1109814542307
2.4499999999999913,6379637.0,-1902.0000000000005,3000.0,0.02712465892457403,-0.017081938894812354,1500.9936493346468,0.0,40.0,0.0,6379370.547679529,-1794.732378715785,307.91099133506765,0.0027841108260407044,-0.016119237340794516,1233.8076199283823,14.504809947041576,84.47132673832118,126.7145621531929,6379389.017886396,-1714.3686668385922,585.4894207367994,0.005293941209143354,-0.01539741290260347,1252.2752909483388,27.79884645844949,118.68068144846076,391.0394554469882
2.4999999999999902,6379637.0,-1900.0000000000005,3000.0,0.027124658927124977,-0.017063976815018256,1500.9930533757433,0.0,40.0,0.0,6379371.273421186,-1790.5082571245525,314.24755583730746,0.0028414052983375144,-0.016081296921865353,1234.5324856406078,14.524856775791019,84.49353028009908,126.74800803254612,6379390.410182613,-1708.4684503897329,605.163365743078,0.00547182999890035,-0.015344417413626622,1253.6678525889292,27.89287499222948,117.32546303948791,395.9084355377055
2.549999999999989,6379637.0,-1898.0000000000005,3000.0,0.027124658929673234,-0.017046014735220803,1500.9924580445513,0.0,40.0,0.0,6379372.000137677,-1786.2830389678666,320.58577218142943,0.0028987146929207027,-0.016043346660395703,1235.258335097693,14.543803335995399,84.51518972740463,126.78063638267447,6379391.807163813,-1702.6363865252717,625.0792716307071,0.0056519064932110145,-0.015292034041141772,1255.0652078045532,27.98626202127308,115.95462081275403,400.71788739837444
2.599999999999988,6379637.0,-1896.0000000000005,3000.0,0.02712465893221881,-0.01702805265542,1500.9918633401394,0.0,40.0,0.0,6379372.727801561,-1782.0567387776691,326.92561854081276,0.002956038812416511,-0.016005386686992553,1235.9851408675313,14.562752455977346,84.53681162335326,126.81320864717347,6379393.208800457,-1696.873250185566,645.2341616355394,0.005834143774639965,-0.01524026974497011,1256.4673290550709,28.079109221416548,114.56840393633773,405.46780091251463
2.649999999999987,6379637.0,-1894.0000000000005,3000.0,0.0271246589347617,-0.01701009057561585,1500.9912692625076,0.0,40.0,0.0,6379373.456386815,-1777.8293707383107,333.26707361067133,0.0030133774641699696,-0.01596741712913678,1236.7128769354895,14.580658048702473,84.55790404452314,126.84498532559925,6379394.615068133,-1691.1798039886153,665.6250590788999,0.006018514926537098,-0.01518913137423906,1257.874193909578,28.171520059879892,113.16705606959971,410.15818950348324
2.699999999999986,6379637.0,-1892.0000000000005,3000.0,0.027124658937301906,-0.016992128495808355,1500.9906758116558,0.0,40.0,0.0,6379374.185867404,-1773.6009489637372,339.6101161914045,0.003070730456478208,-0.01592943811367628,1237.4415172794834,14.598565907555875,84.5789610345524,126.87670908604731,6379396.025947646,-1685.5567985156847,686.2489885274994,0.006204993043524855,-0.015138625669947614,1259.285785141401,28.263599828109935,111.75081495619189,414.7890894473976
