time,Airliner_x,Airliner_y,Airliner_z,Airliner_lat,Airliner_lon,Airliner_alt,Airliner_vx,Airliner_vy,Airliner_vz
58.000000000000554,-2708326.2321050665,-4267836.140183936,3878251.0950353867,37.68374486674598,-122.39880422720358,863.0542373992503,-127.76039813786802,69.61769827848545,12.034090800028434
59.00000000000057,-2708455.60333853,-4267769.045988003,3878259.2502143923,37.68373323406335,-122.40044990993687,878.0666181445122,-130.8886403352759,64.51209271376966,4.277145147444152
60.00000000000058,-2708587.8202722454,-4267707.229220133,3878259.6570039107,37.683633402685395,-122.4020907635372,893.0787823460996,-133.44962610041915,59.06687357500134,-3.4567694536239197
61.0000000000006,-2708722.309296212,-4267651.01641449,3878252.356254027,37.68344583921604,-122.40371930921354,908.0906391758472,-135.42611238233468,53.32154093401932,-11.130445457854623
62.00000000000061,-2708858.3750695665,-4267600.37371014,3878237.4612159794,37.68317356166177,-122.40532909270156,922.8539102403447,-136.55960460002868,48.105610989218334,-18.624320126068866
63.000000000000625,-2708995.1893396857,-4267554.59593044,3878215.166300446,37.68282368021573,-122.40691646666018,936.6649995474145,-136.97095782472792,43.51783016160835,-25.941319233855562
64.00000000000064,-2709132.147989916,-4267513.257001225,3878185.620810234,37.68240102433621,-122.40847823460278,949.0742796584964,-136.8724944773859,39.17505547827353,-33.13083070634394
65.00000000000058,-2709268.7986188307,-4267476.253787932,3878148.940671902,37.68190823634772,-122.41001069098877,959.8918388616294,-136.36517481636133,34.81091210941402,-40.21160065905979
66.00000000000053,-2709404.7543991297,-4267443.700724314,3878105.2349889833,37.68134670495814,-122.41150943659177,969.0967707103118,-135.48503709066836,30.25288038779136,-47.17976548787841
67.00000000000047,-2709539.6443293095,-4267415.846968454,3878054.625151314,37.68071723355387,-122.41296940551429,976.7723993444815,-134.23132812201897,25.40072747468543,-54.01561261829104
68.00000000000041,-2709673.0859734383,-4267393.013561217,3877997.257893625,37.68002050596832,-122.41438498604037,983.0607089018449,-132.58426909686253,20.20819565075076,-60.68894906473204
69.00000000000036,-2709804.672592367,-4267375.547150433,3877933.3135862807,37.67925739874101,-122.41575017866187,988.131031351164,-130.5165491436022,14.668151249596711,-67.16331015955564
70.0000000000003,-2709933.969584376,-4267363.786975409,3877863.0108006056,37.67842917766708,-122.4170587626825,992.1592661757022,-128.0007122733323,8.80083945011087,-73.39923296313731
71.00000000000024,-2710060.5168025806,-4267358.042244538,3877786.6079997257,37.67753760816851,-122.41830445593769,995.314780398272,-125.0136852110721,2.644764059982503,-79.35675322808858
72.00000000000018,-2710183.834322328,-4267358.57751453,3877704.4030719837,37.676585002883854,-122.41948105891449,997.7528001107275,-121.53926280558532,-3.7502662279800343,-84.99723980084899
73.00000000000013,-2710303.4299294394,-4267365.60410932,3877616.7313208394,37.67557422508264,-122.42058257862895,999.6106243692338,-117.56915135466969,-10.32832382404901,-90.28466258235765
74.00000000000007,-2710418.8071306776,-4267379.275985259,3877523.9624308725,37.67450866255864,-122.42160333046306,1001.0064060017467,-113.10303837105698,-17.031120355805378,-95.18638794114786
75.00000000000001,-2710529.4729041336,-4267399.688763739,3877426.496834836,37.67339218329015,-122.4225380182401,1002.039572654292,-108.14805583556998,-23.80062766176238,-99.67359697839953
75.99999999999996,-2710634.944729085,-4267426.880922128,3877324.7618117183,37.67222908127366,-122.42338179426227,1002.7922201361507,-102.71791513432005,-30.580811415290555,-103.72142027974837
76.9999999999999,-2710734.756672743,-4267460.836365199,3877219.2075553625,37.671024018514686,-122.42413030190772,1003.3310102866963,-96.83191303211345,-37.318690818817245,-107.30887544365395
77.99999999999984,-2710828.4644760964,-4267501.487795621,3877110.3033726662,37.66978196718531,-122.4247797037688,1003.7092574751005,-90.51394098749421,-43.96490390910989,-110.41868149159333
78.99999999999979,-2710915.649685416,-4267548.720465361,3876998.5341036133,37.668508154414646,-122.4253266983212,1003.969000454992,-83.79157652274156,-50.47392583769581,-113.03700933031328
79.99999999999973,-2710995.9229336088,-4267602.376021984,3876884.396803961,37.667208011026275,-122.42576852786252,1004.1429375568405,-76.69529538485494,-56.804057401881835,-115.1532119844111
80.99999999999967,-2711068.9264996243,-4267662.256267227,3876768.397694999,37.66588712472574,-122.42610298005975,1004.2561602750793,-69.25781561360321,-62.9172738665105,-116.75956408911638
81.99999999999962,-2711134.336275744,-4267728.126723105,3876651.0493614413,37.66455119770724,-122.42632838498889,1004.3276587259024,-61.51356725247018,-68.77900042155457,-117.85102817525578
82.99999999999956,-2711191.863261046,-4267799.719956933,3876532.8681658995,37.66320600833144,-122.42644360909624,1004.3715973990038,-53.49827189502964,-74.35786083404604,-118.42505600719514
83.9999999999995,-2711241.2546811257,-4267876.738654959,3876414.371843604,37.661857376368246,-122.42644804710577,1004.3983745398,-45.24861227142403,-79.6254300057255,-118.4814265984042
84.99999999999945,-2711282.294813965,-4267958.858458665,3876296.077241773,37.660511131249145,-122.42634161255367,1004.4154867194593,-36.801971719791084,-84.55600896911213,-118.0221182015747
85.99999999999939,-2711314.8055824363,-4268045.730591555,3876178.4981721146,37.6591730827966,-122.4261247273632,1004.4282235335559,-28.196225159063633,-89.12643189484929,-117.05120909824544
86.99999999999933,-2711338.6469569122,-4268136.984310535,3876062.1433507293,37.65784899395971,-122.42579831067039,1004.4402179885656,-19.46956600161804,-93.31590841039805,-115.57480092139218
87.99999999999928,-2711353.7171974564,-4268232.229217044,3875947.514406113,37.656544555168004,-122.42536376697188,1004.4538767188787,-10.660356598909608,-97.10590038585525,-113.60095811221768
88.99999999999922,-2711359.9529541936,-4268331.0574608585,3875835.1039421363,37.65526536000114,-122.42482297357476,1004.4707119548693,-1.8069928545003298,-100.48002982931791,-111.13965758323275
89.99999999999916,-2711357.329236502,-4268433.045865425,3875725.393648436,37.65401688195474,-122.42417826727679,1004.4915943806991,7.052223673097732,-103.42401321046296,-108.20274346356145
90.9999999999991,-2711345.8592561167,-4268537.757998576,3875618.8524553017,37.65280445215513,-122.42343243018306,1004.5169432153925,15.87921062129869,-105.92561703384814,-104.80388274806523
91.99999999999905,-2711325.5941457264,-4268644.746207298,3875515.9347338476,37.65163323793634,-122.42258867456168,1004.5468671284616,24.636229308706127,-107.97462953506235,-100.95851862577813
92.99999999999899,-2711296.6225526626,-4268753.5536302375,3875417.078545023,37.65050822224173,-122.421650626654,1004.5812671650201,33.28601020884662,-109.5628437600629,-96.68381914373484
93.99999999999893,-2711259.070106419,-4268863.716197228,3875322.703942978,37.64943418384957,-122.42062230937121,1004.6199106676504,41.791879812831795,-110.68404785046711,-91.99861963292135
94.99999999999888,-2711213.0987586994,-4268974.764621187,3875233.211339532,37.64841567844848,-122.41950812383386,1004.6624834081158,50.117888636493525,-111.33401899661547,-86.92335795821135
95.99999999999882,-2711158.90599515,-4269086.226384573,3875148.979937187,37.647457020607646,-122.41831282973347,1004.7086255028844,58.2289397194583,-111.51051815609502,-81.48000216425167
96.99999999999876,-2711096.7239186983,-4269197.627719958,3875070.3662383156,37.64656226669745,-122.41704152451898,1004.7579555027187,66.09091673770321,-111.21328323484715,-75.69197047231488
97.9999999999987,-2711026.818205391,-4269308.495582242,3874997.702638095,37.64573519882265,-122.41569962143132,1004.810085975565,73.67081075137048,-110.44401895801983,-69.58404386680051
98.99999999999865,-2710949.4869345697,-4269418.359608537,3874931.296108378,37.64497930983131,-122.4142928264282,1004.8646331196651,80.93684459794706,-109.20638211380815,-63.18227170657748
99.9999999999986,-2710865.0592962364,-4269526.754060555,3874871.4269792177,37.64429778946242,-122.41282711405714,1004.9212222350761,87.85859398641688,-107.50596123583207,-56.51387091899126
100.99999999999854,-2710773.8941793377,-4269633.219743644,3874818.347824137,37.64369351169075,-122.41130870234748,1004.9794904906303,94.40710442343158,-105.35025009667804,-49.60711941131469
101.99999999999848,-2710676.3786455295,-4269737.30589604,3874772.2824546057,37.64316902332358,-122.4097440268034,1005.0390879064798,100.5550031953835,-102.74861463195762,-42.49124436688186
102.99999999999842,-2710572.926293726,-4269838.572041688,3874733.425028496,37.64272653389799,-122.40813971358715,1005.0996773205698,106.27660572637265,-99.71225310525985,-35.196306098695985
103.99999999999837,-2710463.97552135,-4269936.589799806,3874701.9392766273,37.64236790692137,-122.40650255199039,1005.1609337655827,111.54801572426264,-96.25414946861224,-27.753078126578718
104.99999999999831,-2710349.98768875,-4270030.944644449,3874677.957850854,37.642094652491515,-122.40483946629361,1005.2225436167791,116.34721861326764,-92.38901998383953,-20.192924114797375
